created_at,full_text,text_weight,text_weight_label,class_sentiment
Thu Mar 03 07:53:32 +0000 2022,pkb pan suruh omong tunda milu pdip maksud korban partai propemerintah ndak pkb pan omong suruh putin pkb pan korban,-20,-1,negatif
Mon May 27 05:30:04 +0000 2024,raih kursi pdi juang lampung barat sukses menang milu raih kursi kursi dprd lampung barat ketua dpc pdi juang lampung barat parosil mabsus menang pdi juang menang rakyat,28,1,positif
Fri Feb 16 00:49:27 +0000 2024,milu curang diskualifikasi paslon milu ulang perang,-8,-1,negatif
Fri May 31 12:45:10 +0000 2024,nyala mas ahy harap teguh santosa damping bobby nasution pilgub sumut,6,1,positif
Sun Apr 10 10:50:42 +0000 2022,dengar isuisu edar masyarakat perintah upaya laku tunda milu spekulasi kena jabat presiden periode jadwal milu pilkada sepakat,6,1,positif
Sun May 26 18:53:34 +0000 2024,puan tangis maaf kader etika milu,-3,-1,negatif
Thu May 23 07:01:05 +0000 2024,pdi juang kabupaten nias raih kursi milu raih kursi kursi dprd kabupaten nias,7,1,positif
Sat Feb 24 03:01:48 +0000 2024,milu deklarasi buka bangsa korup pilpres amp pileg telanjang jenis rusak konstitusional rakyat hak tuntut amplop amp sembako putus rantai tanggungjawab,-2,-1,negatif
Thu Feb 22 00:15:45 +0000 2024,anggota keluarga hary tanoe gagal total milu,-3,-1,negatif
Tue May 28 14:02:17 +0000 2024,kursi legislatif milu kota yogyakarta pdip dominasi komisi pilih kpu kota yogyakarta resmi kursi calon pilih anggota dewan wakil rakyat daerah dprd milu,-4,-1,negatif
Wed May 29 07:57:06 +0000 2024,pkb bangun komunikasi anies baswedan pilgub jakarta,2,1,positif
Thu May 30 09:04:16 +0000 2024,ok gas dasco dorong budisatrio djiwandono kaesang pangarep maju pilkada jakarta,0,0,netral
Sat May 25 08:44:11 +0000 2024,bu diam aja diam juang,6,1,positif
Mon Feb 26 00:21:25 +0000 2024,selamat pagi berkah tuhan sy layan dialog menit netizen twitter pantik materi minimal jalur resmi selesai kisruh milu jalur hukum mk batal hasil milu,7,1,positif
Thu Feb 15 02:25:00 +0000 2024,pdip rencana gandeng timnas amin bentuk tim khusus bongkar curang milu,-3,-1,negatif
Tue May 28 10:56:05 +0000 2024,masuk akal milu prabowo untung kenal masy luas dimana prabowo orang masuk kertas suara efek nya mainmain,8,1,positif
Tue Oct 12 03:05:00 +0000 2021,eks timses jokowi ketua seleksi anggota kpu muncul duga rekayasa milu rancang,-2,-1,negatif
Thu May 30 09:54:05 +0000 2024,ma ubah syarat calon kepala daerah pakar milu olah replikasi pilpres,-1,-1,negatif
Wed Feb 14 08:12:10 +0000 2024,prabowogibran menang rutan koruptor milu,4,1,positif
Wed Jan 31 22:53:07 +0000 2024,kucur bansos milu pandemi covid,-1,-1,negatif
Wed May 29 11:30:16 +0000 2024,pdi juang provinsi kalimantan barat raih kursi milu raih kursi kursi dprd provinsi kalimantan barat,7,1,positif
Fri May 31 08:35:00 +0000 2024,pakar ubah syarat usia cagubcawagub laku pilkada tahap calon kepala daerah langsung calon orang serah syarat dukung verifikasi administrasi gtgt,8,1,positif
Sat Feb 17 23:07:05 +0000 2024,ratus jenderal tnipolri desak makzul jokowi diskualifikasi prabowogibran milu,1,1,positif
Mon Aug 16 13:05:57 +0000 2021,plan a jokowi periode mpr gagal plan b milu pilpres geser kpu on process lawan,-2,-1,negatif
Sun May 26 09:21:33 +0000 2024,pdip nilai milu buruk sejarah sistem milu tinjau ulang,-4,-1,negatif
Wed Oct 18 11:29:34 +0000 2023,sahap effendi dagang beras pasar koja nilai capres menang milu ubah hidup susah,8,1,positif
Sat Feb 03 09:46:04 +0000 2024,hei polisi tentara intimidasi rakyat milu langsung hak rakyat megawati,-2,-1,negatif
Mon Feb 12 03:16:09 +0000 2024,kpu larang exit poll quick count milu negeri khawatir pengaruh pilih tanah air,-2,-1,negatif
Tue Feb 20 07:46:03 +0000 2024,anies parpol koalisi ubah pkb nasdem pks gulir hak angket curang milu pdip ppp,-8,-1,negatif
Tue May 28 10:13:31 +0000 2024,polri jajar polda jawa jateng gelar silaturahmi kamtibmas pilar tnipolri forkopimda kabupaten boyolali mako polres boyolali giat rupa momen wujud aman damai pasca milu,7,1,positif
Wed May 29 03:20:00 +0000 2024,nama anies santer suara maju pilgub jakarta kalah kontestasi pilpres kuat anies tanding jakarta,6,1,positif
Mon Jan 29 10:51:32 +0000 2024,jokowi kucur bansos rp t kampanye milu,7,1,positif
Thu Feb 15 06:12:24 +0000 2024,anwar usman is back ayo sila gugat hasil milu curang tenang paman mk putus ptun kabul gugat anwar usman ketua mk,11,1,positif
Wed Feb 14 16:49:49 +0000 2024,hasil salah input rekam sesuai jam rekam salah input untung paslonnya upload koreksi admin kpu ya alhamdulillah khawatir salah input,11,1,positif
Mon May 27 06:16:20 +0000 2024,udeh menang mah raffi ahmad potensi maju pilgub jakarta pasang budisatrio djiwandono,8,1,positif
Wed Mar 20 14:44:37 +0000 2024,terima kasih temanteman eti milu ramai seru utama platform xtwitter acara debat caprescawapres moga umur jumpa milu,20,1,positif
Sat Jun 01 13:38:34 +0000 2024,rawan deklarasi dukung anies baswedan maju pilgub jakarta,-4,-1,negatif
Fri May 31 08:10:51 +0000 2024,pdi juang provinsi riau raih kursi milu raih kursi kursi dprd provinsi riau,7,1,positif
Mon May 27 07:15:25 +0000 2024,malu caleg pilih pks tangkap bareskrim polri narkoba,-3,-1,negatif
Wed May 29 05:15:09 +0000 2024,pdi juang provinsi pulau bangka belitung raih kursi milu raih kursi kursi dprd provinsi pulau bangka belitung,7,1,positif
Sat May 25 04:57:54 +0000 2024,sadar peristiwa jegal ahok politik gentong babi bansos gencar pemilu jegal ganjar pranowo,4,1,positif
Sat May 25 02:08:20 +0000 2024,amp yg ekstrim yad milu pilpres terstruktur sistematis amp masive lembut amp jujur,1,1,positif
Fri May 24 09:50:00 +0000 2024,suara megawati getar klaim milu buruk sejarah,-2,-1,negatif
Fri May 31 13:19:07 +0000 2024,system pasca milu omong sistem calon grr milu wujud jernih karam sistem bang mantan yutuber ma sekual mk,-9,-1,negatif
Wed Oct 25 03:35:02 +0000 2023,titip guys tawarin saksi tps milu fee nya tarik fee nya tau jobdesk nya ya jobdesknya,4,1,positif
Tue Feb 20 04:34:04 +0000 2024,megawati kasih lampu hijau hak angket milu gulir dpr,6,1,positif
Tue May 28 04:40:28 +0000 2024,pdi juang provinsi bal juara milu raih kursi kursi dprd provinsi bal,5,1,positif
Fri May 31 06:56:29 +0000 2024,tim advokasi milu pdip cecar kpk lindung harun mas,0,0,netral
Thu May 30 14:07:36 +0000 2024,gibran rakabuming raka lolos mk milu adik kaesang pangarep lolos ma pilkada,-8,-1,negatif
Wed May 29 02:20:00 +0000 2024,anies santer dorong maju pilgub jakarta eks cawapresnya cak imin senang anies maju pilgub jakarta,6,1,positif
Sat Sep 02 01:09:40 +0000 2023,sby izin allah dukung orang jujur amanah sby bujuk tandatangan sepakat angkat rr menko ekuin cikeas batal bujuk jusuf what goes around comes around,16,1,positif
Wed May 29 06:10:51 +0000 2024,dpd pdi juang provinsi daerah istimewa yogyakarta diy raih kursi milu kursi kursi dprd provinsi daerah istimewa yogyakarta diy,5,1,positif
Fri May 31 13:40:00 +0000 2024,dpp projo dukung nama cagub pilkada airin rachmi diany ridwan kamil bobby nasution khofifah indar parawansa,7,1,positif
Fri May 24 12:58:17 +0000 2024,sorot duga curang milu tsm megawati ya,2,1,positif
Sat May 25 03:09:51 +0000 2024,sorot duga curang milu tsm megawati ya,2,1,positif
Thu May 30 14:19:02 +0000 2024,milu us cuman salah catalyst bullish crypto lu pikir catalyst nya its too early bro game lu pikir government us report bikin regulasi cuman n then gone wkwk,-2,-1,negatif
Fri May 31 07:39:45 +0000 2024,tim advokasi milu pdip cecar kpk lindung harun mas,0,0,netral
Mon May 27 11:13:56 +0000 2024,acara omong lancar logika lompat bicara publik bikin masyarakat bingung modal dengar kanankiri bikin simpul pegi tangkap polisi pegi bunuh vina emang sih acara tkp,-1,-1,negatif
Thu Feb 29 09:09:33 +0000 2024,milu ya hmm,4,1,positif
Sat Jun 01 15:39:07 +0000 2024,pilkada jatim kondusif pks jawa timur temu emil dardak,2,1,positif
Sat May 25 17:24:59 +0000 2024,drama politik judul laku korban pdip menang milu jokowi produk pdip puan maharani ketua dpr pdip mik kursi kursi dpr,0,0,netral
Sun May 26 08:38:06 +0000 2024,silfester tkn tanggap megawati duga curang milu tsm,1,1,positif
Sun Dec 04 06:47:48 +0000 2022,work lolos seleksi admn ppk milu ajar darimana ya bingung cari tle ig yt bahas butuh materi penuh,-5,-1,negatif
Thu May 30 16:40:00 +0000 2024,waketum gerindra budi djiwandono partai kantong nama usung pilgub jakarta tuju koalisi indonesia maju,4,1,positif
Fri Apr 19 23:38:05 +0000 2019,disain sistem milu lacak potensi curang kacau milu evaluasi total kacau anggap berani mimpi buah milu ideal,1,1,positif
Sun Aug 21 23:28:34 +0000 2022,eks koruptor calon anggota dpr milu,-6,-1,negatif
Sun Apr 10 22:02:50 +0000 2022,promotor periode danatau tunda milu qodari,0,0,netral
Mon Jan 10 00:58:52 +0000 2022,ketua bkpm urus milu kepiye tolong fokus urus investasi bahlil kepala bkpm dunia usaha milu undur,8,1,positif
Wed Mar 02 01:48:44 +0000 2022,nyata biang tunda milu luhut binsar pandjaitan arti tunda milu agenda sembunyi perintah rakyat tolak periode nyata laku operasi senyap jabat,4,1,positif
Sat May 25 01:46:08 +0000 2024,mega partai kuasa moga catat pilih partai kuasa amburadul negara,0,0,netral
Sat May 25 09:45:07 +0000 2024,pdip jabar incar kursi cawagub pilgub jabar isi kader internal,8,1,positif
Tue May 28 01:42:04 +0000 2024,poin hasil rakernas pdip puan maharani milu buruk sejarah demokrasi indonesia,0,0,netral
Thu May 30 08:10:36 +0000 2024,ekonom senior politis kondisi ekonomi ri milu,-3,-1,negatif
Sun May 26 15:18:20 +0000 2024,megawati singgung buruk milu kpu bawaslu sunyi,-3,-1,negatif
Mon May 27 04:28:22 +0000 2024,opini sungguh cetek anak kandung anak tiri pilpres milu pilih pilpres presiden rakyat indonesia pilih kemarin presiden,-5,-1,negatif
Mon May 27 13:30:09 +0000 2024,mantan hakim konstitusi milu carut marut sidang mk,-7,-1,negatif
Thu May 30 10:07:28 +0000 2024,austerity bijak kondisi asersi sesat government spending pesat pilpres utama bansos bener misalokasi ujung kanibalisasi program social net,2,1,positif
Thu May 30 06:47:14 +0000 2024,eng ing eng mk gilir ma bikin sibuk nih,4,1,positif
Fri May 31 03:20:00 +0000 2024,cek identitas cantum daftar dukung calon orang pilkada coba cek,3,1,positif
Tue May 28 08:08:19 +0000 2024,demokrat cagub jakarta wawas global renanda bachtar mujiyono,0,0,netral
Sun May 26 10:34:26 +0000 2024,ketua dpp pdip puan maharani sanggup tahan tangis terima kasih rakyat indonesia helat pilpres,2,1,positif
Wed Jul 05 11:55:02 +0000 2023,wdyt orang tua anak pilih pilih milu sampesampe bilang daftarin sender sender milih hak sender ya pilih thanks,-8,-1,negatif
Wed May 29 06:15:50 +0000 2024,selamat sis sis yenny kristianti anggota pilih dprd kota bekas periode hadir kerja rakyat id,7,1,positif
Fri May 31 00:53:26 +0000 2024,fahami pura milu pilkada pilbup pilgubpilpres krn menang pesan oligarki kapitalis oknum aparat hianat lembaga survei quick count tayang tv mkpun sidang gugat pura pura id ri,4,1,positif
Sun May 26 07:56:33 +0000 2024,pdip milu buruk sejarah demokrasi indonesia,-5,-1,negatif
Sat May 25 21:04:32 +0000 2024,lbs rencana milu hancur pdi juang menang milu legislatif tanda rakyat percaya pdi juang,12,1,positif
Tue May 28 09:03:43 +0000 2024,sindir megawati pdip pilpres milu buruk sejarah demokrasi indonesia milu orde lepas pdip berani nyata partai oposisi,-6,-1,negatif
Fri May 31 08:37:00 +0000 2024,salah proses hitung suara laku habis berlarutlarut akibat saksi mandat partaipartai tps lelah fisik ist,9,1,positif
Mon Sep 30 05:35:43 +0000 2019,catat september ri periode besok oktober ri periode tanggal oktober lantik presiden ri periode hasil milu tugas sd,4,1,positif
Fri May 24 09:20:27 +0000 2024,rakernas v pdip megawati sorot curang milu,-5,-1,negatif
Fri May 24 11:52:05 +0000 2024,full pidato berapiapi megawati rakernas kev pdip ungkit milu putus mk,3,1,positif
Sun May 26 08:10:09 +0000 2024,rakernas v pdip puan milu buruk sejarah demokrasi indonesia,-5,-1,negatif
Tue May 28 14:20:25 +0000 2024,tum juang mega don keder nya teriak pilpre milu buruk tsm gua pilpres milu copy paste dri pilprespemilu,-11,-1,negatif
Fri May 24 09:33:34 +0000 2024,sorot duga curang milu tsm megawati ya,2,1,positif
Sat May 25 09:07:00 +0000 2024,pesan kritik pedas megawati tni polri nilai netral milu,-2,-1,negatif
Sun May 26 08:15:21 +0000 2024,milu laksana presiden ketua ri kadet juang,6,1,positif
Sun May 26 14:39:09 +0000 2024,harap masyarakat pilih prabowo milu pilih prabowo alih pilih anies prabowo nyata menang kontestasi pilpres,5,1,positif
Wed May 29 08:39:06 +0000 2024,sirekap pilkada serentak kpu ri tanggung,1,1,positif
Mon May 27 04:36:21 +0000 2024,juang klo ajuk hak angket ri hasil milu kontoversi amp dorong parlemen sah uu miskin koruptorpenyitaan aset berani juang,-4,-1,negatif
Sun May 26 00:50:05 +0000 2024,ri mampus suul khotimah bajing tengik rekayasa curang milu jabat pusat kepala desa,-9,-1,negatif
Sat May 25 16:28:47 +0000 2024,partai pdi p partai perintah omong serah pdi p uunya pdi p bicara milu curang kau kait move on wkwkwkwk woi statement ganjar mahfud dengar,1,1,positif
Sat May 25 10:49:35 +0000 2024,caleg pilih partai gerindra iwl alias indra cl alias christoper rupa kakak adik sangka money politics milu,4,1,positif
Sun May 26 09:59:54 +0000 2024,rakernas pdip milu buruk sejarah demokrasi,-5,-1,negatif
Sun Feb 11 15:59:38 +0000 2024,informasi lapang temanteman wni malaysia milu dapil negerimalaysia brutal coblos surat suara via pos ksk libat oknum kbri kjri selenggara awas milu ln brutal milu id ri,4,1,positif
Sun May 26 11:52:09 +0000 2024,rapat kerja nasional rakernas v pdi juang rumus sikap politik rumus nilai milu rupa milu buruk sejarah demokrasi indonesia,10,1,positif
Sat May 25 06:40:13 +0000 2024,pks masuk menang milu loh lumayan kursi ri kursi dpr,2,1,positif
Sun May 26 08:18:24 +0000 2024,singgung syarat nyapres pdip ajak sipilahli hukum evaluasi milu,5,1,positif
Sun May 26 07:41:33 +0000 2024,puan milu buruk sejarah demokrasi indonesia,-5,-1,negatif
Sun May 26 07:48:04 +0000 2024,pdip nilai milu milu buruk indonesia,0,0,netral
Sat May 25 03:35:00 +0000 2024,kliatany milu presd bikin konflik spt ukt mahasiswa lonjak bpjs facelift revisi uu tri n pers tarif ppn kompak gong pake konsep ubah susah rakyat sih,-3,-1,negatif
Sun May 29 05:20:04 +0000 2022,halo tolong bantu ngisi kuesioner kena sikap mahasiswa dukung proses milu rep ya dm thx u,15,1,positif
Sun May 26 13:33:06 +0000 2024,adi pasca kontestasi milu pdip sasar bullying kader nilai langgar etik raup menang,11,1,positif
Mon May 27 08:55:12 +0000 2024,bawaslu kritik megawati curang milu,-10,-1,negatif
Fri Nov 25 03:55:01 +0000 2022,tanyarl hai baca berita milu tolong isi kuisioner skripsi barter isi kuisioner titip,9,1,positif
Sun Aug 28 01:34:49 +0000 2022,milu presden sender arti nyoblos eh iya ktp nyoblos sumpah sangka banget l nyoblos presiden awokwokwok,11,1,positif
Thu May 30 08:00:21 +0000 2024,informasi milu buka upaya tingkat partisipasi percaya publik terap selenggara pilkada harap hasil pilih akuntabel transparan,22,1,positif
Fri May 24 12:13:33 +0000 2024,milu nilai buruk sejarah curang langgeng praktik penyalahgunaan kuasa,2,1,positif
Wed Feb 14 11:24:53 +0000 2024,website id down akses real count paksa mempercayai hasil quick count rupa sample real vote hmmm,6,1,positif
Mon May 27 02:10:37 +0000 2024,tonton sidang phpu lihat konsisten lemah wakil perempuan milu lupa sejarah wakil perempuan milu lemah institusi demokrasi kpu,11,1,positif
Sat May 25 03:22:44 +0000 2024,andai ganjar menang milu jujur amp terbersih era merdeka tolok ukur kalah menang,18,1,positif
Fri May 24 16:00:16 +0000 2024,ketua pdip megawati bicara perintah otoriter populis legal otokratis hasil curang milu,-2,-1,negatif
Sun May 26 07:55:17 +0000 2024,pdip nilai penyalahgunaan kuasa aparat tegak hukum milu,8,1,positif
Fri May 24 09:44:58 +0000 2024,megawati tuding milu curang struktur sistematis masif,-3,-1,negatif
Tue May 28 09:47:34 +0000 2024,blakblakan ridwan kamil pilih komeng milu alas lucu,4,1,positif
Sun Jan 22 20:05:00 +0000 2023,guys no salty terima pps milu sanggup ngundurin ya,9,1,positif
Sat Feb 03 08:56:40 +0000 2024,bpk rektor prof satria maklum nyata bpk posisi politik bpk salam rektor ipb veto suara kampus selamat bangsa bpk tuduh kampus suasa rusak,20,1,positif
Sat May 25 08:08:40 +0000 2024,id ri nakula anakkolong sauya ogi kacung sih samsul milu kpk atur mk ketiak paman usman,4,1,positif
Mon May 27 00:45:30 +0000 2024,megawati singgung buruk milu kpu bawaslu sunyi,-3,-1,negatif
Fri May 24 12:35:54 +0000 2024,megawati perintah kader pdip takut suara curang milu,-2,-1,negatif
Fri May 24 09:04:34 +0000 2024,megawati ungkit laksana milu anggap kandung curang struktur sistematis pidato rakernas pdip,-5,-1,negatif
Mon Oct 03 04:27:19 +0000 2022,bravo putus berani selamat mas dinamika demokrasi pks insya allah putus mejelis syuro,19,1,positif
Wed May 29 09:59:00 +0000 2024,hut kppg bal gelar fashion show sarana relaksasi pasca milu,4,1,positif
Thu May 30 08:14:13 +0000 2024,pdi juang provinsi papua selatan raih kursi milu raih kursi kursi dprd provinsi papua selatan,7,1,positif
Sat May 25 14:07:40 +0000 2024,klo dihubungkan temu ppatk alir dana kampanye milu sumber tambang ilegal hambat tuntas tambang illegal kait erat dana kampanye milu parpolcalegcapres aparat hukum hak bukti,12,1,positif
Mon May 27 06:00:02 +0000 2024,ulas catat selenggara milu pilkada,3,1,positif
Tue May 28 22:37:33 +0000 2024,partai politik milu sembilan hasil emas kursi legislatif total kursi dprd bangka belitung,2,1,positif
