created_at,username,full_text,indoBert Classification,indoBERT Classification score
Wed Mar 13 17:17:43 +0000 2024,Spiderguns1,tanyakan ke rombongan itu kenapa tidak boikot pemilu dari sebelum proses pemilu berjalan sudah proses berjln hasil qc dan rc keluar amp hasil kalahbru mau bersuaraitulah tololnya mrkhnya teori saja,negatif,0.9975430965423584
Wed Mar 13 17:07:12 +0000 2024,el_avraham,mvp a anehnya dmn biarpun menunggu atau sisa masuk ke semua pun masih tetap kalah telak kok metode mereka juga scientific bukan mengawang dan kawal pemilu juga independent jadi sah saja bang mereka mengucapkan selamat sekalipun,negatif,0.9673420190811157
Wed Mar 13 17:06:09 +0000 2024,aulia027,olahan gaptek ya maaf kalau tidak aham tentang cloud computing server web yang berkaitan dengan kawal pemilu sampai perlu dana gede buat manage servenya,negatif,0.8703810572624207
Wed Mar 13 17:02:34 +0000 2024,terpanggil313,ya mental culas tahan malu amat lu tidak siap menerima kalah najis bocil banget lu kalo masih bocil jangan bahas politik dan pemilu maunya saja menang tapi tidak mau kalahnya najis banget deh anak abah mentalnya kasihan benar tim kp di fitnah begini,negatif,0.9973806738853455
Wed Mar 13 17:02:20 +0000 2024,Bakorsiliko15,memang penyelenggara negara dan penyelenggara pemilu masih ada martabat,netral,0.6898914575576782
Wed Mar 13 16:56:37 +0000 2024,laiqa_radhiya,pemilu damai mengajarkan bahwa perbedaan pendapat bisa diselesaikan dengan damai,positif,0.8190109133720398
Wed Mar 13 16:56:24 +0000 2024,ardian_agil_,yang luber itu sebenarnya cukup pemilu aja langsung umum bebas rahasia banjir kanal jangan ikutan luber dong,negatif,0.9902228116989136
Wed Mar 13 16:55:40 +0000 2024,Sarbini01489897,noldy betul bang pemilu paling buruk sepanjang sejarah karena ada kotori mereka yang tidak siap kalah dan tidak menggunakan instrumen hukum,negatif,0.9951504468917847
Wed Mar 13 16:55:03 +0000 2024,HajralAgus50958,id ri timses demi hukum pemilu ulang tanpa,netral,0.9948917627334595
Wed Mar 13 16:54:38 +0000 2024,DeaBkn34532,karena sudah selesai pemilu kemungkinan sudah berani tinggal menunggu waktu saja,netral,0.889405369758606
Wed Mar 13 16:54:00 +0000 2024,idolletes,info loker parttime part time freelance freelancer pelajar mahsiswa kuliah sekolah wfh iphone netflix disney viu joki wts wtb pc konser tiket debat pemilu capres cawapres amin anies imin pragi prabowo gibran ganjar mahfud,netral,0.9968236684799194
Wed Mar 13 16:53:48 +0000 2024,PapaMolluccan,ada pemilu tapi sejak suara pertama sampai terakhir angka dari tiga pasangan tidak fluktuatif stag di angka itu sajalawaak,negatif,0.6117546558380127
Wed Mar 13 16:53:27 +0000 2024,mousacat,semenjak pemilu kelar ini gua deh ngelus dada mulu capek,negatif,0.9968846440315247
Wed Mar 13 16:52:14 +0000 2024,obstinasi,tapi pas pemilu kemarin gue menangis coy setengah karena hopeless lihat hasil setengah lagi karena gue genuinely ini pain for my nation my banget tidak tuh pas itu doang gue merasa terikat banget sama ini negara terakhir merasa begitu kynya pas tak pas pertama kali nyanyi indonesia rayav,negatif,0.8676517605781555
Wed Mar 13 16:50:43 +0000 2024,thelameduck01,dian org terus dengan entengnya menyatakan tidak ada kecurangan gagal paham sih orangorang yang katanya peduli pemilu malah tidak bisa empati sama perasaan rakyat biasa yang dengan terangan menyaksikan kecurangan dimanamana,negatif,0.9954434633255005
Wed Mar 13 16:48:31 +0000 2024,Spiderguns1,inilah yang saya bilang orang pintar tapi banyak teorisdh tau dari awalawal ada kecurangan ya boikotlah pemiluini malah buat film tentang kecuranganinilah kelemahan bangsa iniorg pintarnya hanya sekedar teoriberlomba mengeluarkan suara seperti orang pintar semuatp tidak pernah selsai,negatif,0.9942522644996643
Wed Mar 13 16:47:33 +0000 2024,TopanTj,bagus kayak nya lu tidak paham soal pemilu amp lembaga yang jadi pelaksananya,negatif,0.9980862140655518
Wed Mar 13 16:47:22 +0000 2024,AutoSwandy53505,yang mengerti pemilu saja takut sama hak angket,negatif,0.9959641695022583
Wed Mar 13 16:47:03 +0000 2024,AIMSTARAIM14157,kawal pemilu mengambil data dari kpu ya dia dia juga hasilnya,positif,0.8199319243431091
Wed Mar 13 16:45:21 +0000 2024,Mayapada0812,qc hilang terbitlah kawal pemilu,negatif,0.9581097364425659
Wed Mar 13 16:40:53 +0000 2024,Spiderguns1,panasss pendukung amp ini sblmnya jadi andalan amp sekarang pun mereka tak percaya juga mau diotak atik bagaimanapun kalo hasil sih nya memang yang menang dimana ya tetapdahlahinilah sifat bangsa ini disetiap pemiluini semua karena parpol yang pengaruhi,negatif,0.9288563132286072
Wed Mar 13 16:39:27 +0000 2024,bahera_ananda,damai adalah hak setiap warga negara mari wujudkan dalam setiap langkah pemilu,netral,0.6332364082336426
Wed Mar 13 16:38:36 +0000 2024,PenjualSate69,profesor guru besar dosen mahasiswa dalam pemilu kedudukannya sama dan suaranya dihitung satu one manone vote sama dengan suara nelayan petani pedagangdll jadi hormatilah suara mereka yang sudah memilih hingga suara akhir jadi paham kekalahan bukan aibkok,negatif,0.7422166466712952
Wed Mar 13 16:37:59 +0000 2024,bicara_asa,org semangat tim kawal pemilu terima kasih sudah membantu mengawal pemilu,positif,0.8590049147605896
Wed Mar 13 16:36:05 +0000 2024,manerzzz22,buset habis minum es langsung pemilu legislatif,negatif,0.9961226582527161
Wed Mar 13 16:34:53 +0000 2024,pratikno_priyo,hak angket beda dengan jumlah pemilih pemilu,netral,0.7167264819145203
Wed Mar 13 16:34:40 +0000 2024,XueYaman,kata tweet kalau mau jinakkan anjing kasih lah tulang menyindir tuh biar pepo tidak teriak pemilu curang dan nyinyir ikn,negatif,0.9897993803024292
Wed Mar 13 16:26:59 +0000 2024,azwar6102,mengubah hasil bila ditemukan kesalahan jadi sekalian memperbaiki proses pemilu,netral,0.889375627040863
Wed Mar 13 16:24:48 +0000 2024,crsty_77,seandainya mereka cukup bijak untuk menentukan pilihan perekonomian di tahun pemilu tidak akan melamban ujungnya usaha mikro yang kena dampaknya dan perekonomian tidak mungkin pulih jika demonstrasi selalu terjadi apalagi yang suka bakar ban dijalanan tolol banget deh,negatif,0.9945904016494751
Wed Mar 13 16:24:43 +0000 2024,t3maram,lihat reply an mas ainun sama akun kawal pemilu rasanya tuh sedih tidak tega semoga diberi kesabaran yang luas dan tidak kapok buat kawal pemilu selanjutnya,positif,0.8504721522331238
Wed Mar 13 16:24:42 +0000 2024,Sysylvyx,kawal pemilu apanya yang di kawal,negatif,0.9952387809753418
Wed Mar 13 16:23:52 +0000 2024,dessytan29,memang siapa kau kami rakyat indonesia gembira dengan hasil pemilu lantas kau siapa,negatif,0.9739826917648315
Wed Mar 13 16:22:54 +0000 2024,prasetyo_pmngks,pemilu yang lancar adalah bentuk nyata bahwa kita adalah bangsa yang berbudaya,positif,0.9118853807449341
Wed Mar 13 16:22:33 +0000 2024,RibutRagil91171,nah sih mulkodok juga mengaku kalo pemilu curang,negatif,0.9963307976722717
Wed Mar 13 16:22:26 +0000 2024,ITSumatera_yai,dikira duit caleg unlimited kali yak tahun loh bukan baru dekat pemilu baru ngebangun kayak pak botak ex partainya itu ini partainya tidak ada niat mau gendong tagihan pompanya dulu begitu sebelum melebar kemanamana,negatif,0.9966243505477905
Wed Mar 13 16:22:02 +0000 2024,NGembul69411,sekarang kan sudah usai pemilubagi bagi lagi laaa beras gratisnya kalo memang benar benar peduli sama rakyatnya,negatif,0.6240629553794861
Wed Mar 13 16:20:51 +0000 2024,Darusma53444709,yang goblok siapa kalau lo pintar tahu ada kecurangan di pemilu yang menguntungkan bagi no dan merugikan no dan,negatif,0.9980778694152832
Wed Mar 13 16:20:51 +0000 2024,Treymahdy,id kita semua bersaudaralawan pemilu curang diskualifikasi paslon curang yang didukung orngorganisasiklmpokoknum curangdemi kpastian hukum dan pemilu jurdil semoga mndapatkan pemimpin yang amanah penguasa adil rakyat makmur amin,negatif,0.8738633990287781
Wed Mar 13 16:17:56 +0000 2024,mengsimeow,sekalian saja pemilu berikutnya kalo masih angkat issue agama lagi aku golput beneran capek juga kayak gini berharapnya pemimpin berikutnya bersih tanpa embel sara tapi tidak bisa,negatif,0.9963546991348267
Wed Mar 13 16:17:25 +0000 2024,sipalingger_,rada aneh dan tidak setuju sama peringatan hari perempuan yang isi poster nya mengenai pemilu makan gratis dll lah kayak bukan ditempat nya saja wong belum jadi juga kan ya pendapat saja,negatif,0.9965270161628723
Wed Mar 13 16:17:08 +0000 2024,JurnalRaja,terusla bodoh kawanku karena negara masih membutuhkan suaramu untuk memenangkan pemilu,negatif,0.9978899359703064
Wed Mar 13 16:16:48 +0000 2024,ara_sofyan,berarti tau benar adanya bahwa pemilu ada kecurangan jika was diselesaikan dengan cara jalanan maka konstitusi negara n demokrasi kedaulatan rakyat jangan dijalankan dengan ugalan oleh rezim penguasa dipastikan rakyat akan menggugat,negatif,0.9928049445152283
Wed Mar 13 16:15:51 +0000 2024,mintch0co__,woy bisa undo pemilu tidak sih,negatif,0.9608342051506042
Wed Mar 13 16:14:32 +0000 2024,xdae_xxd,org open donasi kan buat bikin server biar kitakalian semua bisa akses dan bantu kawal pemilu coba cek postingan org di situ sudah di jelaskan semua secara terbuka,netral,0.5439388751983643
Wed Mar 13 16:12:36 +0000 2024,bekilapan,kumpulkan saja uang serangan fajar yang diterima terkait pilegpilpres kemarin untuk bisa menikmati kembali aliran air bersih hingga pemilu nanti makanya jangan tergiur dengan yang datangnya tahun sekali,negatif,0.5134905576705933
Wed Mar 13 16:12:32 +0000 2024,ArifSudraj50459,terserah lu un tidak ada yang berani protes sama lu mah pemilu saja menang,negatif,0.9847413897514343
Wed Mar 13 16:12:27 +0000 2024,indrahasto,puncak komedi pemilu adalah org dan diserang pendukung oalah orang netral saja dituduh yang engga begitu kok mau bilang tilis kithip,negatif,0.9978331923484802
Wed Mar 13 16:12:18 +0000 2024,kidemangalas,proyek duit itu nya jangkrik dibuat untuk menipu hasil pemilu,negatif,0.9952457547187805
Wed Mar 13 16:12:01 +0000 2024,pejuangmanisan,org harusnya kawal pemilu memenangkan paslon dan biar jadi pembanding dan pemuas hasrat pendukung memang demoncrazy bikin crazy pendukung fanatik,negatif,0.9635782837867737
Wed Mar 13 16:11:10 +0000 2024,NurRizally,mentertawakan saja deh tidak ngaruh boss cek saja di hasil rekap pemilu kaltim siapa yang menang lagian entar dibikinkan demo tandingan sama bajer ikn kok oke gas oke gas,negatif,0.9972434043884277
Wed Mar 13 16:11:00 +0000 2024,YustineMelinda,avraham lah pas h pemilu sudah kejadian pak,negatif,0.9837311506271362
Wed Mar 13 16:09:20 +0000 2024,Nayaka_Sofii,id ri ada yang berani head tapi head pemilu ulang yang sudah di rekapitulasi hitung real ayo siapa berani prmiku ulang di tempat prabowo menang dan ada yang bilang curang ayo dimana proponsi mana ambil sama apel saja tps yang prabowo menang dan dituduh curang saya tetap pegang prabowo,negatif,0.988010585308075
Wed Mar 13 16:08:42 +0000 2024,mellati_putrii,pemilu adalah proses panjang menuju masyarakat yang lebih baik,netral,0.8255550265312195
Wed Mar 13 16:07:16 +0000 2024,YustineMelinda,avraham untuk no sudah sempat kejadian pas h pemilu sih,netral,0.991645872592926
Wed Mar 13 16:04:43 +0000 2024,lovyusomay,kalo sampai putaran ini pemilu ailahh indak dulu boleh kalo mau jadi kpps kedua kalinya tobat saya,negatif,0.9694232940673828
Wed Mar 13 16:04:09 +0000 2024,abu_waras,analisa menurut kelen kasus kasus apa saja yang saat ini dimunculkan sebagai kasus kasus untuk pengalihan dari kasus utama kecurangan pemilu dan hak angket dpr,netral,0.9896383285522461
Wed Mar 13 16:03:51 +0000 2024,Rasyi95668Ilham,perampok atas nama kawal pemilu,negatif,0.9798539280891418
Wed Mar 13 16:02:41 +0000 2024,mdrfhyt,org lagipula hak angket kan tidak menganulir hasil pemilu mereka hanya menyelidiki dan kalaupun ada eskalasi paling mentok lanjut ke pemakzulan ini yang ingin dikawal mengungkap kecurangan kalau mau batalkan hasil pemilu ya lewat maka,negatif,0.9917312264442444
Wed Mar 13 16:02:29 +0000 2024,traditionaldoct,hi hi hiisu drama korea terus di mainkan agar rakyat lupa kemarin ada pemilu aneh yang di mainkan kolongmerat baru,negatif,0.9873577356338501
Wed Mar 13 16:02:26 +0000 2024,RizalPatik6957,asbun saja bercampur aduk saja bro pemilu untuk mencari pemimpin bangsa bencana tugas pemerintah dan dibantu masyarakat dimanapun daerahnya di nkri ini,negatif,0.9949914813041687
Wed Mar 13 16:01:53 +0000 2024,Opiniku95098012,kita anggap saja tidak pernah ada pemilukecuali purapura pilpres,negatif,0.8815730214118958
Wed Mar 13 16:01:14 +0000 2024,miramidel,ke x pemilu maaf baru sempat ku balas sekarang,netral,0.9351884722709656
Wed Mar 13 16:01:03 +0000 2024,JenggoBang82778,semua ya tipu tipu kayak suara pemilu,negatif,0.9977172613143921
Wed Mar 13 16:00:00 +0000 2024,softlander9,ombak loh justru yang pengin angkat kaki kan anak anak aba tidak ingat apa sebelum pemilu sudah sesumbar pagi pengin pindah kalo win sekarang buktikan yok,negatif,0.8336047530174255
Wed Mar 13 15:59:45 +0000 2024,Azhi21Pagar,rakyat bersatu bersama ilmuwan guru besar rektor pakar itu hukum tata negara praktisi agamawan prajurit sejati purnawira jaga nkri legislatif tolak pemilu curang neo orba nepotism amp dinasti politik tetep uh,negatif,0.8884413242340088
Wed Mar 13 15:57:30 +0000 2024,GuciMarbawi,kejahatan pemilu membuka pintu negara cina amp singapura membegal pemilu indonesia apakah indonesia disuguhkan kepada negara asing untuk dijajah lagi,negatif,0.9779940247535706
Wed Mar 13 15:57:26 +0000 2024,Hyunijin,terima kasih sudah memilih aku di pemilu kali ini,positif,0.8785393238067627
Wed Mar 13 15:57:11 +0000 2024,Osengoseng10,hujat mbak puan sampai pemilu,negatif,0.9928268790245056
Wed Mar 13 15:56:24 +0000 2024,traditionaldoct,dnn hoax lagimenghalalkan segala drama korea dengan berbagai skenario agar rakyat lupa ada pemilu yang sangat aneh bin ajaib garagara konslet tibatiba ada angka paslon tidak populer angkanya melonjat super tinggi,negatif,0.9964712858200073
Wed Mar 13 15:56:05 +0000 2024,turuntuziasss,ya aku tolak toh dari h pemilu dia sudah kelihatan kode terus aku meminta tolong pengertiannya aku juga lagi pusing tau ah capek banget gue,negatif,0.9979766011238098
Wed Mar 13 15:55:44 +0000 2024,Ari67724727,besok tidak usah ikut nyapres saja bisa nis pemilu di ulang saya yakin pasti kalah lagi pemilu di ulang boleh bos tapi kalau di ulang masih kalah bayar biaya pemilu itu uang rakyat,negatif,0.9967318773269653
Wed Mar 13 15:55:31 +0000 2024,TaniAndani,dari penelitian ini kami tidak menemukan indikasi kecurangan pascapencoblosan pilpres yang terstruktur amp sistematis sehingga menguntungkan salah satu paslon tulis kawal pemilu tapi kata anies kecurangan itu dilakukan pasca pencoblosan bangkai banget bapak ini dengan seribu alasan,negatif,0.9902839064598083
Wed Mar 13 15:55:22 +0000 2024,Mutiara_timur07,sejak pnghitungan hari pertama pemilu sampai sekarang tetap itu lucuu kalo dulu biasanya perubahan naik turun bikin deg degan laah ini saya capek pulkam buat nyoblos balik belum sampai tempat usaha deh ada berita sampai skrg kenapa tidak sklian president saja yang pilih,negatif,0.932283341884613
Wed Mar 13 15:54:56 +0000 2024,tomorrowbenice,untung kemarin pemilu tidak pilih dia benaran kan tidak sat set,negatif,0.9793023467063904
Wed Mar 13 15:54:31 +0000 2024,samber_ndelap,djon brutall kali ini pemilunampaknya dunia ini terlalu manis dan terlalu sayang lepas dari genggaman bagi orangorang beragama tapi tidak percaya akan tuhan dan hari akhir,negatif,0.9948835968971252
Wed Mar 13 15:54:30 +0000 2024,ApMulTEK,avraham bagaimana ya di youtube saja malah ada yang bikin narasi kalo anies masih ada peluang jadi presiden di maksud gue tuh move on begitu mending fokus angkat tidak angket biar bisa ngehighlight jalannya proses pemilu kemarin yang banyak main di ranah abu supaya tidak begitu lagi,negatif,0.9740691184997559
Wed Mar 13 15:53:02 +0000 2024,cobeh2022,moeldoko akui ada kecurangan pemilu dan meminta penyelesaiannya tidak dengan cara jalanan,netral,0.9844940304756165
Wed Mar 13 15:53:00 +0000 2024,idolletes,info loker parttime part time freelance freelancer pelajar mahsiswa kuliah sekolah wfh iphone netflix disney viu joki wts wtb pc konser tiket debat pemilu capres cawapres amin anies imin pragi prabowo gibran ganjar mahfud,netral,0.9968236684799194
Wed Mar 13 15:52:53 +0000 2024,2Mistini17102,penyelenggaraan pemilu yang di luar negeri saja begitu apalagi yang ada di dalam negeri pasti lebih hancurhancuran tipu dayanya maka pemilu negeri konoha jadi bahan olokan negara asing sungguh demokrasi yang memuakkan mereka yang berkuasa tidak pakai malu bahkan bangga dengan kedunguan ini,negatif,0.9776925444602966
Wed Mar 13 15:52:43 +0000 2024,taenkyuu,tahun hidup baru pemilu kemarin gue membelabela buat nyoblos pak anies tapi apa daya mayoritas rakyat belum siap dapat pemimpin yang seperti beliau,negatif,0.9947810769081116
Wed Mar 13 15:51:46 +0000 2024,sincierityoflov,ini yang gue suka kapan lagi lawan rezim jahat ini pemilu seharusnya pesta rakyat tapi main curang,negatif,0.9979179501533508
Wed Mar 13 15:51:42 +0000 2024,ZAMHARIBASYIR1,ngeledek nih mas anies sudah tahu hasilnya pemilu tidak sekali putaran hebat konsistensi anies berpegang pada aturan,negatif,0.9797313809394836
Wed Mar 13 15:51:16 +0000 2024,sbr1310,ini orangorang demokrat tidak perhatikan apa makin banyak rakyat dari berbagai latar belakang yang tuntut dpr lakukan hak angket terkait kecurangan dan kebusukan pemilu,negatif,0.9863752722740173
Wed Mar 13 15:50:15 +0000 2024,Tjel0up,alonely hahahahaha enjel enjel iku video opo kok sono logo kawal pemilu segala video tiktok kok mbok gowo mrene,negatif,0.9916154742240906
Wed Mar 13 15:50:05 +0000 2024,hypermatrxx,makanya gue sangat sangat kontra sama kontenkonten pemilu yang berbau shipping kemarin sih karena berlawanan sama moral gue dan semua itu dibuat tanpa consent dari orang asli diam kan bukan berarti consent,negatif,0.9975048899650574
Wed Mar 13 15:49:46 +0000 2024,Black_Envy09,kejahatan pantesan mahal biaya pemilu,negatif,0.9969912767410278
